date,wind_mwh_day,wind_mean_mw,wind_peak_mw,wind_peak_hour
2020-08-19,58522.36499999999,2438.4318749999998,3738.164,19
2020-08-20,58140.713,2422.5297083333335,4144.735,7
2020-08-21,72776.819,3032.3674583333336,4752.331,18
2020-08-22,55803.285,2325.136875,3606.003,18
2020-08-23,40814.819,1700.6174583333334,3708.266,19
2020-08-24,72022.729,3000.947041666667,5458.175,19
2020-08-25,76969.732,3207.072166666667,5448.082,19
2020-08-26,89406.019,3725.250791666667,5883.927,19
2020-08-27,92881.951,3870.081291666667,5290.083,11
2020-08-28,62378.815,2599.117291666667,4968.206,6
2020-08-29,37991.089,1582.9620416666667,2727.771,19
2020-08-30,37552.441,1564.6850416666666,3238.64,19
2020-08-31,55400.595,2308.358125,4795.563,19
2020-09-01,62129.452,2588.7271666666666,3981.974,7
2020-09-02,60458.782999999996,2519.1159583333333,4186.274,19
2020-09-03,62921.797000000006,2621.7415416666668,3929.875,18
2020-09-04,59755.018,2489.7924166666667,3690.961,19
2020-09-05,43784.362,1824.3484166666667,2686.171,19
2020-09-06,34728.503,1447.0209583333333,3205.127,19
2020-09-07,41756.4,1739.8500000000001,3099.644,19
2020-09-08,49944.012,2081.0005,3760.658,18
2020-09-09,66286.39199999999,2761.9329999999995,3754.122,18
2020-09-10,59977.49,2499.0620833333332,3994.34,19
2020-09-11,61478.24,2561.5933333333332,4296.714,19
2020-09-12,41525.077,1730.2115416666666,3619.186,17
2020-09-13,40336.285,1680.678541666667,3679.766,18
2020-09-14,67062.201,2794.258375,4168.145,7
2020-09-15,82325.728,3430.2386666666666,4982.935,19
2020-09-16,82779.696,3449.154,4712.823,6
2020-09-17,59803.75,2491.8229166666665,4304.495,8
2020-09-18,55693.663,2320.5692916666667,4206.269,7
2020-09-19,44827.736,1867.8223333333333,3537.271,18
2020-09-20,43410.007,1808.7502916666665,3975.308,18
2020-09-21,69326.753,2888.614708333333,4322.952,18
2020-09-22,77602.412,3233.433833333333,4556.846,6
2020-09-23,72337.18,3014.049166666666,4724.317,18
2020-09-24,53730.01700000001,2238.7507083333335,5045.155,8
2020-09-25,41377.637,1724.0682083333334,3478.755,18
2020-09-26,34192.144,1424.6726666666666,2691.64,18
2020-09-27,38855.052,1618.9605000000001,3218.652,18
2020-09-28,48414.906,2017.2877500000002,4085.264,18
2020-09-29,57239.561,2384.9817083333332,4234.277,19
2020-09-30,56027.773,2334.4905416666666,3862.148,6
2020-10-01,44996.483,1874.8534583333333,3524.727,6
2020-10-02,41966.765,1748.6152083333334,2655.995,7
2020-10-03,42246.44,1760.2683333333334,2889.872,18
2020-10-04,41214.462,1717.26925,3183.44,18
2020-10-05,46590.827,1941.2844583333333,3318.161,18
2020-10-06,54887.314,2286.9714166666668,4495.759,19
2020-10-07,60685.348,2528.5561666666667,4075.419,18
2020-10-08,66850.475,2785.4364583333336,4132.292,17
2020-10-09,66607.427,2775.309458333333,4375.44,7
2020-10-10,39220.976,1634.2073333333335,2719.957,18
2020-10-11,35584.581,1482.690875,3222.296,18
2020-10-12,41878.335,1744.930625,4269.296,18
2020-10-13,65797.369,2741.557041666667,4927.125,5
2020-10-14,66707.741,2779.489208333333,4765.431,6
2020-10-15,73910.096,3079.5873333333334,5416.735,6
2020-10-16,85846.607,3576.9419583333333,5822.207,18
2020-10-17,84779.621,3532.4842083333333,5517.763,19
2020-10-18,70026.908,2917.7878333333333,4649.561,17
2020-10-19,43047.951,1793.6646250000001,4036.331,6
2020-10-20,57294.235,2387.259791666667,4092.587,7
2020-10-21,58379.635,2432.4847916666668,4536.655,17
2020-10-22,87328.47,3638.68625,5370.18,18
2020-10-23,74419.658,3100.8190833333333,5162.58,6
2020-10-24,50811.553,2117.148041666667,3330.118,17
2020-10-25,47946.388999999996,1997.7662083333332,3399.298,18
2020-10-26,68531.016,2855.4590000000003,5383.694,18
2020-10-27,68952.116,2873.004833333333,4560.536,17
2020-10-28,87451.878,3643.82825,6129.523,19
2020-10-29,88000.722,3666.6967499999996,5635.929,18
2020-10-30,83798.971,3491.623791666667,5923.015,17
2020-10-31,59747.807,2489.4919583333335,4687.607,18
2020-11-01,54809.3,2283.7208333333333,4569.304,19
2020-11-02,79217.489,3300.7287083333335,5647.715,18
2020-11-03,71750.213,2989.5922083333335,4917.004,18
2020-11-04,78140.505,3255.8543750000003,5292.083,8
2020-11-05,70615.434,2942.30975,5022.326,17
2020-11-06,68522.175,2855.0906250000003,4388.286,18
2020-11-07,71248.918,2968.704916666667,4719.232,17
2020-11-08,73614.992,3067.291333333333,5236.461,18
2020-11-09,110446.587,4601.941125,6888.096,18
2020-11-10,117318.34,4888.264166666667,7020.73,18
2020-11-11,92489.957,3853.748208333333,6158.982,19
2020-11-12,96937.47,4039.06125,6274.967,17
2020-11-13,96349.661,4014.569208333333,6136.297,19
2020-11-14,70553.356,2939.7231666666667,5024.418,19
2020-11-15,49020.156,2042.5065000000002,4413.238,19
2020-11-16,88894.419,3703.9341249999998,5715.14,17
2020-11-17,91829.69,3826.2370833333334,5685.27,18
2020-11-18,79955.158,3331.4649166666663,6020.702,19
2020-11-19,70459.09,2935.7954166666664,5517.329,18
2020-11-20,63769.993,2657.0830416666668,4904.824,19
2020-11-21,62572.647,2607.193625,6251.859,18
2020-11-22,55606.612,2316.9421666666667,5536.792,19
2020-11-23,93978.848,3915.7853333333333,6163.537,17
2020-11-24,96367.456,4015.3106666666667,6242.248,16
2020-11-25,92373.354,3848.8897500000003,6445.265,17
2020-11-26,90843.203,3785.1334583333332,5414.077,19
2020-11-27,104483.816,4353.492333333334,6202.279,18
2020-11-28,86018.587,3584.107791666667,5827.841,17
2020-11-29,82301.2,3429.2166666666667,6108.023,17
2020-11-30,102947.067,4289.461125,6070.168,7
2020-12-01,82912.52799999999,3454.6886666666664,4969.681,7
2020-12-02,78094.936,3253.9556666666667,5695.762,19
2020-12-03,89202.105,3716.754375,6152.379,8
2020-12-04,87777.579,3657.399125,6594.844,19
2020-12-05,67673.481,2819.728375,5188.709,19
2020-12-06,52809.618,2200.4007500000002,4454.153,19
2020-12-07,48614.687,2025.6119583333332,3667.59,18
2020-12-08,71461.202,2977.5500833333335,6228.961,19
2020-12-09,108763.236,4531.8015000000005,6133.51,17
2020-12-10,106693.765,4445.573541666667,6299.051,9
2020-12-11,99362.174,4140.090583333334,5797.067,18
2020-12-12,96731.318,4030.4715833333335,6133.247,19
2020-12-13,106875.775,4453.157291666666,6376.854,18
2020-12-14,121815.01699999999,5075.625708333333,7050.6,9
2020-12-15,126049.12399999998,5252.046833333333,7045.355,17
2020-12-16,142248.218,5927.009083333333,8365.028,18
2020-12-17,161365.74599999998,6723.572749999999,8688.191,18
2020-12-18,139887.638,5828.651583333333,8081.01,18
2020-12-19,124074.707,5169.779458333333,7336.865,19
2020-12-20,122404.55800000002,5100.189916666667,6905.368,11
2020-12-21,132548.39,5522.849583333334,7553.864,19
2020-12-22,118354.14799999999,4931.422833333333,7095.61,18
2020-12-23,123229.789,5134.574541666667,7481.214,18
2020-12-24,95104.178,3962.6740833333333,5434.912,17
2020-12-25,71466.96,2977.7900000000004,4696.183,20
2020-12-26,85065.243,3544.3851250000002,6258.061,19
2020-12-27,76357.79,3181.574583333333,4551.416,19
2020-12-28,82031.413,3417.9755416666667,5097.1,20
2020-12-29,111504.245,4646.010208333333,7730.144,19
2020-12-30,135980.648,5665.860333333333,7694.464,17
2020-12-31,128687.589,5361.982875000001,7908.156,17
2021-01-01,108618.536,4525.772333333333,7496.76,19
2021-01-02,112931.989,4705.499541666667,7988.392,18
2021-01-03,117933.253,4913.8855416666665,7775.309,18
2021-01-04,168420.908,7017.537833333333,8331.895,18
2021-01-05,175149.682,7297.903416666667,8596.672,19
2021-01-06,161139.708,6714.154500000001,7780.112,8
2021-01-07,152762.734,6365.113916666666,7635.677,10
2021-01-08,147811.801,6158.825041666667,7839.26,12
2021-01-09,119061.648,4960.902,6776.762,20
2021-01-10,117139.146,4880.79775,7087.047,18
2021-01-11,129555.27100000001,5398.136291666667,7199.156,18
2021-01-12,143106.626,5962.776083333333,7549.042,20
2021-01-13,146836.277,6118.178208333334,8247.382,19
2021-01-14,144412.921,6017.205041666667,7455.596,18
2021-01-15,144186.812,6007.783833333334,7849.0,18
2021-01-16,137739.829,5739.159541666667,7834.566,20
2021-01-17,119979.967,4999.165291666667,7628.283,19
2021-01-18,154627.227,6442.801125000001,8715.583,18
2021-01-19,134564.4,5606.849999999999,7096.686,18
2021-01-20,113486.914,4728.621416666667,6938.462,9
2021-01-21,103851.46299999999,4327.1442916666665,6918.665,8
2021-01-22,104804.215,4366.842291666667,6325.289,8
2021-01-23,77292.514,3220.5214166666665,4363.498,20
2021-01-24,80118.52100000001,3338.2717083333337,5753.571,19
2021-01-25,133294.993,5553.958041666666,7464.352,9
2021-01-26,148685.033,6195.209708333333,7611.863,18
2021-01-27,139191.371,5799.640458333334,7212.634,17
2021-01-28,141840.079,5910.003291666667,7844.626,18
2021-01-29,136181.799,5674.241625,7383.384,18
2021-01-30,120662.34100000001,5027.597541666667,6441.33,18
2021-01-31,120307.35999999999,5012.806666666666,6152.17,18
2021-02-01,131080.779,5461.699125,7186.842,19
2021-02-02,137969.453,5748.727208333334,7064.549,18
2021-02-03,142329.466,5930.394416666666,8131.301,18
2021-02-04,163952.423,6831.350958333333,9534.4,18
2021-02-05,167700.011,6987.500458333333,8357.369,12
2021-02-06,154854.817,6452.284041666667,7418.853,10
2021-02-07,135166.154,5631.923083333334,6980.439,18
2021-02-08,145649.326,6068.721916666666,7176.564,19
2021-02-09,151638.842,6318.285083333333,7375.01,19
2021-02-10,166973.806,6957.241916666667,9034.401,18
2021-02-11,176522.387,7355.099458333333,9122.545,18
2021-02-12,168505.664,7021.069333333333,7983.553,19
2021-02-13,167689.987,6987.082791666667,8319.865,19
2021-02-14,155105.079,6462.711625,7402.625,0
2021-02-15,150747.812,6281.158833333334,7978.29,18
2021-02-16,163695.977,6820.665708333334,9135.5,19
2021-02-17,177580.142,7399.172583333333,8787.973,19
2021-02-18,175044.96600000001,7293.540250000001,9236.678,18
2021-02-19,169529.526,7063.7302500000005,8496.324,8
2021-02-20,152852.906,6368.8710833333325,7499.321,20
2021-02-21,157354.941,6556.455875,8189.247,20
2021-02-22,181912.38199999998,7579.682583333332,9575.407,17
2021-02-23,175667.93099999998,7319.497124999999,8807.354,6
2021-02-24,176216.777,7342.365708333334,9294.911,19
2021-02-25,191491.29,7978.80375,9496.51,17
2021-02-26,189943.048,7914.293666666667,9366.535,17
2021-02-27,155253.093,6468.878874999999,7487.089,19
2021-02-28,134797.26,5616.552500000001,7033.227,19
2021-03-01,157374.131,6557.255458333333,9250.233,19
2021-03-02,179962.498,7498.437416666667,9740.13,18
2021-03-03,180417.355,7517.389791666667,9509.919,18
2021-03-04,168030.817,7001.284041666667,9457.378,18
2021-03-05,157019.318,6542.471583333333,9014.01,7
2021-03-06,140449.11,5852.046249999999,7758.615,18
2021-03-07,131847.461,5493.644208333334,7669.439,18
2021-03-08,163871.549,6827.981208333334,9364.995,19
2021-03-09,160018.969,6667.4570416666675,9339.026,20
2021-03-10,143637.82,5984.909166666667,8835.44,19
2021-03-11,117607.62,4900.3175,8252.474,19
2021-03-12,117501.283,4895.886791666667,7407.489,19
2021-03-13,87490.561,3645.4400416666667,5896.66,19
2021-03-14,84781.939,3532.5807916666668,6535.841,19
2021-03-15,121885.89799999999,5078.579083333333,7897.028,19
2021-03-16,100750.848,4197.952,7005.067,19
2021-03-17,86411.671,3600.4862916666666,6512.476,19
2021-03-18,99996.084,4166.5035,7062.768,19
2021-03-19,94185.817,3924.4090416666663,5582.937,20
2021-03-20,51000.715,2125.0297916666664,4206.994,20
2021-03-21,56916.243,2371.5101250000002,5346.306,19
2021-03-22,109323.225,4555.134375000001,8072.899,19
2021-03-23,134084.838,5586.8682499999995,8419.562,19
2021-03-24,145129.152,6047.048,8330.032,19
2021-03-25,145770.296,6073.762333333333,8247.594,19
2021-03-26,128504.319,5354.346625,7433.637,8
2021-03-27,97181.401,4049.2250416666666,7126.031,18
2021-03-28,67030.033,2792.9180416666663,4893.382,19
2021-03-29,94525.844,3938.576833333333,7146.695,18
2021-03-30,105667.71300000002,4402.821375,6883.581,18
2021-03-31,86971.257,3623.8023749999998,6209.602,6
2021-04-01,78543.449,3272.643708333333,6121.681,19
2021-04-02,74839.126,3118.2969166666667,5720.712,19
2021-04-03,53609.956000000006,2233.7481666666667,3167.863,5
2021-04-04,53386.614,2224.44225,4279.056,19
2021-04-05,70701.772,2945.9071666666664,5556.01,19
2021-04-06,87257.636,3635.7348333333334,6073.97,19
2021-04-07,110863.887,4619.328625,7835.349,19
2021-04-08,130780.625,5449.192708333333,7314.712,19
2021-04-09,122036.245,5084.843541666666,6793.885,18
2021-04-10,93618.475,3900.769791666667,5959.421,19
2021-04-11,68899.956,2870.8315000000002,5045.155,19
2021-04-12,110294.389,4595.5995416666665,7684.633,19
2021-04-13,123456.591,5144.024625,6922.963,18
2021-04-14,107784.991,4491.041291666666,7221.646,6
2021-04-15,102724.783,4280.199291666667,6020.028,19
2021-04-16,89389.993,3724.5830416666668,5714.769,6
2021-04-17,64198.69499999999,2674.945625,4850.276,20
2021-04-18,64798.401,2699.933375,5646.71,19
2021-04-19,105210.775,4383.782291666666,6441.595,7
2021-04-20,101431.834,4226.326416666667,6213.786,19
2021-04-21,110643.418,4610.142416666667,6604.422,6
2021-04-22,106456.26,4435.6775,6317.258,6
2021-04-23,63042.573,2626.773875,4834.717,6
2021-04-24,56553.518,2356.396583333333,4853.128,19
2021-04-25,66487.521,2770.3133749999997,5606.769,19
2021-04-26,105315.901,4388.162541666667,5691.461,19
2021-04-27,104511.964,4354.665166666667,6125.307,6
2021-04-28,106005.983,4416.915958333333,6102.176,19
2021-04-29,110104.582,4587.690916666666,6131.586,6
2021-04-30,103179.32499999998,4299.138541666666,6553.138,7
2021-05-01,51309.97900000001,2137.915791666667,4142.36,20
2021-05-02,47563.089,1981.795375,3701.073,20
2021-05-03,77656.028,3235.6678333333334,5449.859,19
2021-05-04,79584.972,3316.0404999999996,5435.669,19
2021-05-05,77326.363,3221.9317916666664,5587.269,19
2021-05-06,70810.368,2950.4320000000002,4915.145,19
2021-05-07,82431.343,3434.6392916666664,5677.552,19
2021-05-08,49492.985,2062.2077083333334,3016.811,0
2021-05-09,50437.596,2101.5665,4182.395,20
2021-05-10,72426.532,3017.772166666667,4575.186,19
2021-05-11,65767.56,2740.315,4540.784,18
2021-05-12,55043.43400000001,2293.476416666667,3912.418,19
2021-05-13,60477.34599999999,2519.8894166666664,4516.97,19
2021-05-14,64755.409,2698.1420416666665,5071.792,19
2021-05-15,50536.888000000006,2105.703666666667,3319.404,19
2021-05-16,53175.861000000004,2215.660875,4051.057,20
2021-05-17,76947.431,3206.1429583333334,5446.586,20
2021-05-18,71937.935,2997.413958333333,4826.14,19
2021-05-19,81144.922,3381.0384166666668,5799.558,18
2021-05-20,80585.91,3357.74625,6062.651,19
2021-05-21,72398.17,3016.5904166666664,4842.197,6
2021-05-22,78180.736,3257.530666666667,5504.606,20
2021-05-23,53507.11899999999,2229.4632916666665,4033.372,19
2021-05-24,65733.97,2738.9154166666667,5188.714,19
2021-05-25,68513.325,2854.7218749999997,4969.751,19
2021-05-26,80228.222,3342.842583333333,5003.611,19
2021-05-27,116991.033,4874.626375,6119.115,18
2021-05-28,83945.4,3497.725,4893.822,6
2021-05-29,77885.247,3245.218625,4251.4,1
2021-05-30,64251.007,2677.1252916666667,4593.83,20
2021-05-31,78674.541,3278.1058749999997,4457.157,6
2021-06-01,82994.747,3458.1144583333335,4836.965,8
2021-06-02,73106.238,3046.09325,4843.749,6
2021-06-03,58431.71000000001,2434.6545833333334,3780.366,6
2021-06-04,67963.011,2831.792125,4833.63,6
2021-06-05,63472.513000000006,2644.688041666667,3740.349,19
2021-06-06,52968.63,2207.02625,3763.598,20
2021-06-07,58890.809,2453.7837083333334,3999.522,18
2021-06-08,63714.171,2654.757125,4333.147,6
2021-06-09,69443.331,2893.4721250000002,3941.094,19
2021-06-10,85395.229,3558.134541666667,4848.26,6
2021-06-11,66485.406,2770.22525,4527.251,6
2021-06-12,65261.38399999999,2719.224333333333,4073.611,18
2021-06-13,64192.538,2674.689083333333,4895.633,19
2021-06-14,100265.256,4177.719,5814.702,19
2021-06-15,96005.35,4000.222916666667,5889.496,19
2021-06-16,87700.799,3654.199958333333,5476.737,6
2021-06-17,90801.174,3783.38225,5716.832,19
2021-06-18,77471.556,3227.9815,5365.504,6
2021-06-19,66491.08,2770.4616666666666,3762.044,8
2021-06-20,54430.44,2267.935,3732.327,19
2021-06-21,68294.59,2845.6079166666664,4741.155,20
2021-06-22,76578.319,3190.7632916666666,5074.247,6
2021-06-23,73640.153,3068.3397083333334,4274.83,20
2021-06-24,80550.018,3356.2507499999997,6333.492,19
2021-06-25,80075.397,3336.474875,5868.56,19
2021-06-26,60944.231,2539.342958333333,3616.253,20
2021-06-27,52646.579,2193.6074583333334,3644.614,19
2021-06-28,76631.532,3192.9805,5081.556,18
2021-06-29,75991.724,3166.3218333333334,4808.546,6
2021-06-30,91976.872,3832.369666666667,5219.055,19
2021-07-01,97466.806,4061.1169166666664,5680.394,20
2021-07-02,94960.653,3956.6938750000004,5793.942,6
2021-07-03,87985.909,3666.0795416666665,5681.368,20
2021-07-04,58011.07400000001,2417.1280833333335,4684.228,20
2021-07-05,89790.264,3741.261,5010.66,19
2021-07-06,92203.48300000001,3841.811791666667,5168.159,19
2021-07-07,88768.809,3698.700375,5373.681,6
2021-07-08,80439.79,3351.6579166666666,5161.455,19
2021-07-09,80896.702,3370.695916666667,5004.922,19
2021-07-10,78858.228,3285.7595,5293.197,19
2021-07-11,76260.145,3177.506041666667,4248.391,18
2021-07-12,68373.015,2848.875625,4499.936,20
2021-07-13,73238.496,3051.604,4309.401,19
2021-07-14,69869.279,2911.219958333333,4225.859,19
2021-07-15,67278.576,2803.274,4173.313,19
2021-07-16,75250.259,3135.4274583333336,4215.445,19
2021-07-17,66851.551,2785.481291666667,3904.116,18
2021-07-18,53516.743,2229.8642916666668,3974.906,19
2021-07-19,71358.152,2973.2563333333333,4243.239,6
2021-07-20,60898.166,2537.423583333333,4214.286,19
2021-07-21,65802.154,2741.7564166666666,3952.538,20
2021-07-22,62887.657,2620.3190416666666,3949.337,19
2021-07-23,59507.187999999995,2479.4661666666666,3508.818,19
2021-07-24,56093.621,2337.2342083333333,3774.981,19
2021-07-25,51920.141,2163.3392083333333,3086.903,20
2021-07-26,56755.303,2364.804291666667,3798.262,19
2021-07-27,54291.497,2262.1457083333335,3410.927,19
2021-07-28,61968.519,2582.021625,3711.594,19
2021-07-29,76886.833,3203.6180416666666,4894.1,20
2021-07-30,90604.15,3775.1729166666664,5222.757,6
2021-07-31,36158.788,1506.6161666666667,3236.709,20
2021-08-01,63302.007,2637.5836249999998,4899.378,20
2021-08-02,77395.024,3224.7926666666667,4358.526,19
2021-08-03,77616.04,3234.0016666666666,4915.785,5
2021-08-04,81802.89,3408.45375,5068.241,19
2021-08-05,73560.202,3065.008416666667,4756.996,19
2021-08-06,57032.092000000004,2376.3371666666667,4106.029,7
2021-08-07,47197.119,1966.546625,3249.454,19
2021-08-08,51967.62700000001,2165.317791666667,3723.121,20
2021-08-09,69316.446,2888.18525,4502.47,19
2021-08-10,77980.541,3249.189208333333,4765.579,19
2021-08-11,78990.14199999999,3291.2559166666665,5020.708,19
2021-08-12,67338.009,2805.750375,4643.886,19
2021-08-13,77850.109,3243.7545416666667,5186.666,19
2021-08-14,65235.656,2718.1523333333334,4311.533,19
2021-08-15,56299.128,2345.797,3351.608,19
2021-08-16,44467.619,1852.8174583333332,2792.012,19
2021-08-17,37041.662000000004,1543.4025833333335,3207.088,19
2021-08-18,49732.5,2072.1875,3508.288,19
2021-08-19,63404.518,2641.8549166666667,3927.741,19
2021-08-20,65013.194,2708.8830833333336,4479.667,19
2021-08-21,55209.617,2300.400708333333,3361.457,18
2021-08-22,49502.91500000001,2062.6214583333335,3202.656,19
2021-08-23,47350.937,1972.9557083333332,3008.462,19
2021-08-24,54134.91900000001,2255.621625,3529.767,18
2021-08-25,57032.509,2376.3545416666666,3524.712,19
2021-08-26,60180.734,2507.530583333333,3978.524,19
2021-08-27,60574.842000000004,2523.95175,3651.178,19
2021-08-28,43670.354,1819.5980833333333,3029.358,19
2021-08-29,50338.655,2097.4439583333333,3551.762,19
2021-08-30,60238.391,2509.9329583333333,3512.487,19
2021-08-31,63254.01299999999,2635.583875,3756.005,19
2021-09-01,64553.526,2689.73025,3572.81,19
2021-09-02,63639.72200000001,2651.6550833333336,3936.893,19
2021-09-03,63709.125,2654.546875,3847.106,19
2021-09-04,55188.40299999999,2299.5167916666664,3555.811,19
2021-09-05,48509.459,2021.2274583333335,3704.675,19
2021-09-06,54948.488,2289.5203333333334,3097.496,18
2021-09-07,45942.803,1914.2834583333333,3655.623,19
2021-09-08,52917.386,2204.8910833333334,3842.444,19
2021-09-09,52958.59700000001,2206.6082083333336,3387.171,18
2021-09-10,55039.69200000001,2293.3205000000003,3968.389,6
2021-09-11,48390.83,2016.2845833333333,3603.939,19
2021-09-12,50539.00199999999,2105.79175,3855.972,18
2021-09-13,44709.67,1862.9029166666667,3096.783,18
2021-09-14,59787.685,2491.1535416666666,4089.856,18
2021-09-15,59317.72,2471.5716666666667,3684.08,6
2021-09-16,43645.024,1818.5426666666665,3409.688,18
2021-09-17,38905.78,1621.0741666666665,3402.145,6
2021-09-18,34060.837,1419.2015416666666,2714.961,19
2021-09-19,32717.819000000003,1363.2424583333334,3024.416,19
2021-09-20,32857.807,1369.0752916666668,2696.99,19
2021-09-21,35304.926,1471.0385833333332,3063.794,19
2021-09-22,40539.206,1689.1335833333333,3289.446,6
2021-09-23,36266.694,1511.1122500000001,3321.251,18
2021-09-24,46593.353,1941.3897083333334,3434.164,18
2021-09-25,39175.96,1632.3316666666667,3223.247,18
2021-09-26,29625.519,1234.396625,2695.888,18
2021-09-27,40767.454,1698.6439166666667,3384.717,18
2021-09-28,46457.703,1935.737625,3357.754,18
2021-09-29,38270.966,1594.6235833333333,2953.304,18
2021-09-30,40191.294,1674.63725,3415.29,18
2021-10-01,46039.093,1918.2955416666666,2942.057,18
2021-10-02,25166.053999999996,1048.5855833333333,2124.13,0
2021-10-03,26992.23,1124.67625,2115.515,19
2021-10-04,37472.846,1561.3685833333332,3144.88,18
2021-10-05,38345.986,1597.7494166666665,3250.074,18
2021-10-06,42328.412,1763.6838333333333,3433.804,18
2021-10-07,40304.857,1679.3690416666668,3207.021,18
2021-10-08,36462.829,1519.2845416666667,2630.425,18
2021-10-09,32972.037,1373.8348749999998,2078.907,6
2021-10-10,22092.855,920.535625,2092.664,18
2021-10-11,27016.727,1125.6969583333332,2369.862,18
2021-10-12,23851.52,993.8133333333334,1921.045,18
2021-10-13,29856.592,1244.0246666666667,3068.946,18
2021-10-14,39945.827,1664.4094583333333,3141.751,18
2021-10-15,42187.628,1757.8178333333333,3065.271,6
2021-10-16,41479.411,1728.3087916666666,2580.06,18
2021-10-17,39194.981,1633.1242083333334,3070.222,19
2021-10-18,38703.242,1612.6350833333333,2986.236,18
2021-10-19,30984.437,1291.0182083333334,2483.438,17
2021-10-20,28078.926,1169.95525,2114.517,19
2021-10-21,33912.265,1413.0110416666666,2395.252,6
2021-10-22,29386.396,1224.4331666666667,2205.236,6
2021-10-23,29295.356,1220.6398333333334,2240.896,18
2021-10-24,28992.218,1208.0090833333334,2590.457,19
2021-10-25,39514.435,1646.4347916666666,2899.408,6
2021-10-26,33699.509,1404.1462083333333,2443.401,18
2021-10-27,39316.612,1638.1921666666667,2970.396,17
2021-10-28,28542.119,1189.2549583333332,2682.676,6
2021-10-29,26577.07,1107.3779166666666,2134.037,8
2021-10-30,27749.617000000006,1156.2340416666668,2108.972,17
2021-10-31,13746.701999999997,572.7792499999999,1300.29,17
2021-11-01,22765.964,948.5818333333333,2112.823,18
2021-11-02,29493.341999999997,1228.88925,2223.127,19
2021-11-03,34298.121,1429.088375,3050.487,19
2021-11-04,31553.870000000003,1314.7445833333334,2446.198,18
2021-11-05,33575.29,1398.9704166666668,2608.006,19
2021-11-06,29141.782,1214.2409166666666,2715.488,18
2021-11-07,23140.297,964.1790416666666,2138.152,17
2021-11-08,36386.704,1516.1126666666667,2796.892,20
2021-11-09,38528.593,1605.3580416666666,3097.782,18
2021-11-10,45069.421,1877.8925416666668,2984.99,19
2021-11-11,46687.791,1945.324625,3646.951,18
2021-11-12,45354.636,1889.7765,3278.803,17
2021-11-13,27316.197999999997,1138.1749166666666,2514.66,17
2021-11-14,28058.667,1169.1111250000001,2677.518,18
2021-11-15,38147.506,1589.4794166666668,3070.912,18
2021-11-16,32683.656,1361.819,3195.121,19
2021-11-17,32945.338,1372.7224166666667,3081.789,18
2021-11-18,37038.179000000004,1543.2574583333335,3240.614,17
2021-11-19,46028.938,1917.8724166666668,3453.858,17
2021-11-20,43427.009,1809.4587083333333,3071.124,17
2021-11-21,42937.095,1789.045625,2722.423,19
2021-11-22,44837.128,1868.2136666666665,3440.691,17
2021-11-23,44839.61,1868.3170833333334,3969.702,19
2021-11-24,46124.58,1921.8575,3440.44,7
2021-11-25,48815.662000000004,2033.9859166666668,2914.254,18
2021-11-26,49357.879,2056.5782916666667,3439.58,19
2021-11-27,51462.14599999999,2144.256083333333,3234.416,19
2021-11-28,45183.012,1882.6255,3190.198,17
2021-11-29,55771.382,2323.8075833333332,4091.156,19
2021-11-30,70498.446,2937.43525,4692.797,18
2021-12-01,58311.713,2429.6547083333335,3817.76,18
2021-12-02,59799.531,2491.647125,4272.951,19
2021-12-03,71786.75,2991.1145833333335,4910.08,19
2021-12-04,64514.439,2688.101625,3848.601,20
2021-12-05,59502.07000000001,2479.252916666667,4109.607,19
2021-12-06,66201.949,2758.4145416666665,4191.868,18
2021-12-07,66431.683,2767.9867916666667,3981.304,19
2021-12-08,70051.72,2918.8216666666667,4842.468,18
2021-12-09,85655.831,3568.9929583333337,4861.391,20
2021-12-10,87690.836,3653.784833333333,5069.47,19
2021-12-11,92356.443,3848.185125,5619.824,18
2021-12-12,100871.294,4202.970583333333,6206.255,18
2021-12-13,105282.436,4386.768166666667,6785.493,19
2021-12-14,98741.417,4114.225708333333,5897.592,19
2021-12-15,96188.976,4007.874,5859.023,19
2021-12-16,91314.223,3804.7592916666667,5332.095,17
2021-12-17,98311.59599999999,4096.3165,6490.096,18
2021-12-18,104794.275,4366.428124999999,5791.246,17
2021-12-19,91189.785,3799.574375,5868.976,19
2021-12-20,106771.48199999999,4448.81175,5987.365,20
2021-12-21,112783.82700000002,4699.3261250000005,6518.066,19
2021-12-22,104637.42299999998,4359.8926249999995,6409.593,19
2021-12-23,96307.956,4012.8315000000002,5989.659,9
2021-12-24,68103.805,2837.658541666666,3513.401,9
2021-12-25,59173.649,2465.5687083333332,3594.141,18
2021-12-26,62522.364,2605.0985,3360.667,19
2021-12-27,66119.009,2754.9587083333336,4308.783,18
2021-12-28,69888.509,2912.0212083333336,4157.742,18
2021-12-29,76164.482,3173.5200833333333,5014.28,19
2021-12-30,76817.631,3200.7346249999996,4909.495,19
2021-12-31,67646.238,2818.59325,4313.946,18
2022-01-01,50028.059,2084.5024583333334,2960.75,19
2022-01-02,52416.55500000001,2184.023125,3705.538,19
2022-01-03,52531.996,2188.833166666667,3526.987,17
2022-01-04,51775.25600000001,2157.3023333333335,3235.862,17
2022-01-05,57652.482,2402.1867500000003,3894.364,18
2022-01-06,60711.93800000001,2529.6640833333336,3969.53,18
2022-01-07,62529.618,2605.4007500000002,4031.183,20
2022-01-08,55198.247,2299.9269583333335,3351.635,19
